Product,Age,RTO State/UT,RTO City/Location,Alto,Alto K10,A-Star,BALENO D,BALENO P,Celerio D,Celerio P,CIAZ D,CIAZ P,Dzire D,Dzire P,Eeco/Versa D,Eeco/Versa P,Ertiga D,Ertiga P,Esteem D,Esteem P,Grand Vitara,Gypsy,IGNIS D,IGNIS P,Kizashi,Old Baleno,Omni,RITZ D,RITZ P,S-CROSS D,S-CROSS P,S-PRESSO,SUPER CARRY D,SUPER CARRY P,SWIFT D,SWIFT P,SX4 D,SX4 P,VITARA BREZZA D,VITARA BREZZA P,Wagon R,XL6,Zen,Zen D,,Model,Check,Check,RTO State/UT,RTO City/Location
PVT,2,,MANGALORE,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,MANGALORE
PVT,2,,MYSORE,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,MYSORE
PVT,2,,SHIMOGA,68,68,68,64,68,64,68,64,68,64,68,64,64,64,68,35,35,50,50,64,68,50,50,35,64,68,64,68,64,64,68,64,68,64,64,64,68,68,68,35,35,,,,TRUE,,SHIMOGA
PVT,2,,Rest of KARNATAKA,68,68,68,64,68,64,68,64,68,64,68,64,64,64,68,35,35,50,50,64,68,50,50,35,64,68,64,68,64,64,68,64,68,64,64,64,68,68,68,35,35,,,,TRUE,,Rest of KARNATAKA
PVT,2,KERALA,ERNAKULAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,KERALA,ERNAKULAM
PVT,2,,KASARAGOD,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KASARAGOD
PVT,2,,KOLLAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KOLLAM
PVT,2,,KOTTAYAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KOTTAYAM
PVT,2,,KOZHIKODE,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KOZHIKODE
PVT,2,,MALAPPURAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,MALAPPURAM
PVT,2,,MUVATTUPUZHA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,MUVATTUPUZHA
PVT,2,,PALAKKAD,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,PALAKKAD
PVT,2,,PERINTHALMANNA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,PERINTHALMANNA
PVT,2,,THALASSERY,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,THALASSERY
PVT,2,,THIRUVANANTHAPURAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,THIRUVANANTHAPURAM
PVT,2,,THRISSUR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,THRISSUR
PVT,2,,Rest of KERALA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,Rest of KERALA
PVT,2,LADAKH,LADAKH,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,20,20,40,40,60,60,40,40,20,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,25,25,,,,TRUE,LADAKH,LADAKH
PVT,2,LAKSHADWEEP,LAKSHADWEEP,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,LAKSHADWEEP,LAKSHADWEEP
PVT,2,MADHYA PRADESH,BHOPAL,60,60,60,60,60,60,60,60,60,60,60,52,52,60,60,25,25,40,40,60,60,40,40,25,60,60,60,60,60,64,68,64,64,50,50,60,60,60,60,25,25,,,,TRUE,MADHYA PRADESH,BHOPAL
PVT,2,,GWALIOR,60,60,60,60,60,60,60,60,60,60,60,52,52,60,60,25,25,40,40,60,60,40,40,25,60,60,60,60,60,64,68,64,64,50,50,60,60,60,60,25,25,,,,TRUE,,GWALIOR
PVT,2,,INDORE,60,60,60,60,60,60,60,60,60,60,60,52,52,60,60,25,25,40,40,60,60,40,40,25,60,60,60,60,60,64,68,64,64,50,50,60,60,60,60,25,25,,,,TRUE,,INDORE
PVT,2,,JABALPUR,60,60,60,60,60,60,60,60,60,60,60,52,52,60,60,25,25,40,40,60,60,40,40,25,60,60,60,60,60,64,68,64,64,50,50,60,60,60,60,25,25,,,,TRUE,,JABALPUR
PVT,2,,Rest of MADHYA PRADESH,60,60,60,60,60,60,60,60,60,60,60,52,52,60,60,25,25,40,40,60,60,40,40,25,60,60,60,60,60,64,68,64,64,50,50,60,60,60,60,25,25,,,,TRUE,,Rest of MADHYA PRADESH
PVT,2,MAHARASHTRA,AURANGABAD,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,MAHARASHTRA,AURANGABAD
PVT,2,,KOLHAPUR,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,,KOLHAPUR
PVT,2,,MUMBAI,60,60,60,64,64,64,64,64,64,60,60,64,64,64,64,25,25,40,40,64,64,40,40,25,64,64,64,64,64,64,64,64,64,50,50,64,64,64,64,25,25,,,,TRUE,,MUMBAI
PVT,2,,NAGPUR,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,,NAGPUR
PVT,2,,NASHIK,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,,NASHIK
PVT,2,,PANVEL,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,,PANVEL
PVT,2,,PUNE,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,,PUNE
PVT,2,,SANGLI,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,,SANGLI
PVT,2,,THANE,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,,THANE
PVT,2,,Rest of MAHARASHTRA,60,60,60,64,64,62,62,62,62,62,62,60,60,57,57,25,25,40,40,60,60,40,40,25,60,60,60,60,60,60,60,64,64,50,50,64,64,64,57,25,25,,,,TRUE,,Rest of MAHARASHTRA
PVT,2,MANIPUR,IMPHAL,68,68,68,64,68,64,68,64,68,64,68,64,65,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,MANIPUR,IMPHAL
PVT,2,,Rest of MANIPUR,68,68,68,64,68,64,68,64,68,64,68,64,65,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,,Rest of MANIPUR
PVT,2,MEGHALAYA,SHILLONG,68,68,68,64,68,64,68,64,68,64,68,64,65,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,MEGHALAYA,SHILLONG
PVT,2,,Rest of MEGHALAYA,68,68,68,64,68,64,68,64,68,64,68,64,65,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,,Rest of MEGHALAYA
PVT,2,MIZORAM,MIZORAM,68,68,68,64,68,64,68,64,68,64,68,64,65,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,MIZORAM,MIZORAM
PVT,2,NAGALAND,NAGALAND,68,68,68,64,68,64,68,64,68,64,68,64,65,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,NAGALAND,NAGALAND
PVT,2,ORISSA,BHUBANESWAR,60,60,60,64,64,64,64,64,64,60,60,64,64,64,64,25,25,40,40,64,64,40,40,25,64,64,64,64,64,64,64,64,64,50,50,64,64,64,64,25,25,,,,TRUE,ORISSA,BHUBANESWAR
PVT,2,,Rest of ORISSA,60,60,60,64,64,64,64,64,64,60,60,64,64,64,64,25,25,40,40,64,64,40,40,25,64,64,64,64,64,64,64,64,64,50,50,64,64,64,64,25,25,,,,TRUE,,Rest of ORISSA
PVT,2,PUNJAB,AMRITSAR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,PUNJAB,AMRITSAR
PVT,2,,JALANDHAR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,JALANDHAR
PVT,2,,LUDHIANA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,LUDHIANA
PVT,2,,PATHANKOT,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,PATHANKOT
PVT,2,,Rest of PUNJAB,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,Rest of PUNJAB
PVT,2,PONDICHERRY,PONDICHERRY,63,63,63,59,63,59,63,59,63,59,63,59,59,59,63,25,25,40,40,59,63,40,40,25,59,63,59,63,59,59,63,59,63,50,50,59,63,63,63,25,25,,,,TRUE,PONDICHERRY,PONDICHERRY
PVT,2,RAJASTHAN,AJMER,55,55,55,55,55,55,55,55,55,55,55,64,64,55,55,20,20,40,40,55,55,40,40,20,55,55,55,55,55,55,55,60,60,50,50,60,60,55,60,25,25,,,,TRUE,RAJASTHAN,AJMER
PVT,2,,BHILWARA,55,55,55,55,55,55,55,55,55,55,55,64,64,55,55,20,20,40,40,55,55,40,40,20,55,55,55,55,55,55,55,60,60,50,50,60,60,55,60,25,25,,,,TRUE,,BHILWARA
PVT,2,,JAIPUR,55,55,55,55,55,55,55,55,55,55,55,64,64,55,55,20,20,40,40,55,55,40,40,20,55,55,55,55,55,55,55,60,60,50,50,60,60,55,60,25,25,,,,TRUE,,JAIPUR
PVT,2,,JODHPUR,55,55,55,55,55,55,55,55,55,55,55,64,64,55,55,20,20,40,40,55,55,40,40,20,55,55,55,55,55,55,55,60,60,50,50,60,60,55,60,25,25,,,,TRUE,,JODHPUR
PVT,2,,KOTA,55,55,55,55,55,55,55,55,55,55,55,64,64,55,55,20,20,40,40,55,55,40,40,20,55,55,55,55,55,55,55,60,60,50,50,60,60,55,60,25,25,,,,TRUE,,KOTA
PVT,2,,UDAIPUR,55,55,55,55,55,55,55,55,55,55,55,64,64,55,55,20,20,40,40,55,55,40,40,20,55,55,55,55,55,55,55,60,60,50,50,60,60,55,60,25,25,,,,TRUE,,UDAIPUR
PVT,2,,Rest of RAJASTHAN,55,55,55,55,55,55,55,55,55,55,55,64,64,55,55,20,20,40,40,55,55,40,40,20,55,55,55,55,55,55,55,60,60,50,50,60,60,55,60,25,25,,,,TRUE,,Rest of RAJASTHAN
PVT,2,SIKKIM,SIKKIM,68,68,68,64,68,64,68,64,68,64,68,64,65,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,SIKKIM,SIKKIM
PVT,2,TAMIL NADU,CHENNAI,63,63,63,59,63,59,63,59,63,59,63,59,59,59,63,25,25,40,40,59,63,40,40,25,59,63,59,63,59,59,63,59,63,50,50,59,63,63,63,25,25,,,,TRUE,TAMIL NADU,CHENNAI
PVT,2,,COIMBATORE,68,68,68,64,68,64,68,64,68,64,68,64,64,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,,COIMBATORE
PVT,2,,MADURAI,68,68,68,64,68,64,68,64,68,64,68,64,64,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,,MADURAI
PVT,2,,SALEM,68,68,68,64,68,64,68,64,68,64,68,64,64,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,,SALEM
PVT,2,,Rest of TAMIL NADU,68,68,68,64,68,64,68,64,68,64,68,64,64,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,,Rest of TAMIL NADU
PVT,2,TELANGANA ,HYDERABAD,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,50,50,64,64,50,50,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,,,,TRUE,TELANGANA ,HYDERABAD
PVT,2,,SECUNDERABAD,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,50,50,64,64,50,50,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,,,,TRUE,,SECUNDERABAD
PVT,2,,Rest of TELANGANA ,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,50,50,64,64,50,50,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,,,,TRUE,,Rest of TELANGANA 
PVT,2,TRIPURA,TRIPURA,68,68,68,64,68,64,68,64,68,64,68,64,65,64,68,25,25,40,40,64,68,40,40,25,64,68,64,68,64,64,68,64,68,50,50,64,68,68,68,25,25,,,,TRUE,TRIPURA,TRIPURA
PVT,2,UTTAR PRADESH,AGRA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,UTTAR PRADESH,AGRA
PVT,2,,ALLAHABAD,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,ALLAHABAD
PVT,2,,BAREILLY,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,BAREILLY
PVT,2,,BIJNOR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,BIJNOR
PVT,2,,FAIZABAD,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,FAIZABAD
PVT,2,,GHAZIABAD,50,50,50,64,64,64,64,64,64,64,64,64,64,64,64,20,20,40,40,64,64,40,40,20,64,64,64,64,60,64,64,64,64,50,50,64,64,64,64,25,25,,,,TRUE,,GHAZIABAD
PVT,2,,GORAKHPUR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,GORAKHPUR
PVT,2,,KANPUR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KANPUR
PVT,2,,LUCKNOW,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,LUCKNOW
PVT,2,,MATHURA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,MATHURA
PVT,2,,MEERUT,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,MEERUT
PVT,2,,NOIDA,50,50,50,64,64,64,64,64,64,64,64,64,64,64,64,20,20,40,40,64,64,40,40,20,64,64,64,64,60,64,64,64,64,50,50,64,64,64,64,25,25,,,,TRUE,,NOIDA
PVT,2,,VARANASI,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,VARANASI
PVT,2,,Rest of UTTAR PRADESH,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,Rest of UTTAR PRADESH
PVT,2,UTTARAKHAND,DEHRA DUN,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,UTTARAKHAND,DEHRA DUN
PVT,2,,NANITAL,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,NANITAL
PVT,2,,ROORKEE,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,ROORKEE
PVT,2,,Rest of UTTARAKHAND,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,Rest of UTTARAKHAND
PVT,2,WEST BENGAL,KOLKATA,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,50,50,64,64,50,50,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,,,,TRUE,WEST BENGAL,KOLKATA
PVT,2,,SILIGURI,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,50,50,64,64,50,50,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,,,,TRUE,,SILIGURI
PVT,2,,Rest of West Bengal,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,50,50,64,64,50,50,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,35,35,,,,TRUE,,Rest of West Bengal
PVT,3,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS
PVT,3,Andhra Pradesh,VIJAYAWADA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,Andhra Pradesh,VIJAYAWADA
PVT,3,,VISAKHAPATNAM,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,VISAKHAPATNAM
PVT,3,,Rest of ANDHRA PRADESH,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,Rest of ANDHRA PRADESH
PVT,3,ASSAM,GUWAHATI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,ASSAM,GUWAHATI
PVT,3,,KAMRUP,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,KAMRUP
PVT,3,,Rest of ASSAM,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of ASSAM
PVT,3,ARUNACHAL PRADESH,ARUNACHAL PRADESH,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,ARUNACHAL PRADESH,ARUNACHAL PRADESH
PVT,3,BIHAR,HAJIPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,46,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,BIHAR,HAJIPUR
PVT,3,,MUZAFFARPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,46,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,MUZAFFARPUR
PVT,3,,PATNA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,46,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,PATNA
PVT,3,,Rest of BIHAR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,46,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of BIHAR
PVT,3,CHANDIGARH,CHANDIGARH,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,CHANDIGARH,CHANDIGARH
PVT,3,CHATTISGARH,BILASPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,CHATTISGARH,BILASPUR
PVT,3,,RAIPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,RAIPUR
PVT,3,,Rest of CHATTISGARH,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of CHATTISGARH
PVT,3,DAMAN & DIU,DAMAN & DIU,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,DAMAN & DIU,DAMAN & DIU
PVT,3,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI
PVT,3,DELHI,DELHI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,DELHI,DELHI
PVT,3,Goa,Goa,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,Goa,Goa
PVT,3,GUJARAT,AHMEDABAD,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,GUJARAT,AHMEDABAD
PVT,3,,GANDHINAGAR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,GANDHINAGAR
PVT,3,,MEHSANA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,MEHSANA
PVT,3,,RAJKOT,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,RAJKOT
PVT,3,,SURAT,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,SURAT
PVT,3,,VADODARA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,VADODARA
PVT,3,,VALSAD,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,VALSAD
PVT,3,,Rest of GUJARAT,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of GUJARAT
